Job Title,Job Description,link,price
I need support building an MVP.,"I need an AI developer/programmer to help me put together a minimum viable product. (web-app, telegram bot, etc) The solution should extract documentation address information - captured by a mobile phone each time - and send the extracted address information to Google Maps. I need the solution to use the best AI model or models for receipt/document extraction and formatting to provide accurate processing results each time. This is important! I am willing to spend £100 for the time spent on building the solution, excluding any on-going subscription costs, etc. I need something cheap and quick to begin with.",https://www.peopleperhour.com/freelance-jobs/technology-programming/mobile-app-development/i-need-support-building-an-mvp-4398191,$137
Python bot,"“Looking for someone to develop a powerful, high-performance Python shell bot called ‘Thunder’—named for its speed and strength.”",https://www.peopleperhour.com/freelance-jobs/technology-programming/programming-coding/python-bot-4393669,$60
AI flash loan arbitrage trading bot,I have a flash loan arbitrage trading bot with lovable but i want someone that experience with lovable to complete the project. I have problem with the backend.,https://www.peopleperhour.com/freelance-jobs/artificial-intelligence/artificial-intelligence-software-development/ai-flash-loan-arbitrage-trading-bot-4396282,$500
Food Ordering Chat Bot,I need a designer who can work with me to create chatbots for food ordering,https://www.peopleperhour.com/freelance-jobs/artificial-intelligence/artificial-intelligence-chatbot-development/food-ordering-chat-bot-4386878,$535
I am looking for a Full Stack Developer.,"The project involves creating a bot that analyzes user data to provide personalized recommendations and insights. The bot will integrate with various systems and APIs to gather and process data, and will use machine learning algorithms to analyze the data and generate insights. The project requires strong skills in Full Stack Development, including knowledge of Python, Django, and React. The bot will be deployed on a cloud platform and will require ongoing maintenance and support. The project has a tight deadline, and the successful freelancer will need to be able to work quickly and efficiently to meet the requirements.",https://www.peopleperhour.com/freelance-jobs/technology-programming/data-science-analysis/i-am-looking-for-a-full-stack-developer-4388871,$25/hr
ReCAPTCHA system on website forms,I need a professional that can install a reCAPTCHA system on our website forms to stop a spam bot from submitting queries. The back end is on the Craft CMS. The website from is an embedded Mailchimp one.,https://www.peopleperhour.com/freelance-jobs/technology-programming/website-development/recaptcha-system-on-website-forms-4388455,$273
Genesis Dominion – Multi-Agent AI Trading Bot for MT4,Project Title: Genesis Dominion – Multi-Agent AI Trading Bot for MT4 ---,https://www.peopleperhour.com/freelance-jobs/technology-programming/programming-coding/genesis-dominion-multi-agent-ai-trading-bot-for-mt4-4387202,$1.5K
Email marketing in 4 stage delivery,"The following headings 4 headings will be used, One on each occasion: • Smarter Than AI – Real People Answering Your Calls from £49/Month • Real Call Answering. No Contracts. No Robots. Just £49/Month • Never Miss a Call – Human Support from Just £49/Month • Better Than Bots – Real Call Answering for Growing Businesses The main body text is: Body Content • Tired of missed calls or impersonal AI that frustrates your customers? • Our professional call answering service gives your business a human voice – without the cost or commitment of hiring staff. • With plans starting at just £49/month and no contracts, it’s a smarter, more personal, and more cost-effective alternative to AI or in-house staff. ________________________________________ What You Get: ✅ Every call answered quickly and professionally ✅ Friendly, trained receptionists representing your brand ✅ No missed opportunities – win more business ✅ No contracts – cancel or scale anytime ✅ A human touch that builds trust with your customers ✅ Cheaper than employing staff – smarter than using AI _____________________________________ • Why It Works • Your customers want to speak to real people, not bots or voicemail. Our service ensures they’re always greeted by a professional voice, even when you're unavailable. ________________________________________ Try it today from as little as £49/month. No long contracts. No hassle. call us today on 0333 xxx xxx or email enquiries@bdm-talk.co.uk For a view of our look and feel see www.bdmcx.com. our logo is attached. this is an urgent project",https://www.peopleperhour.com/freelance-jobs/digital-marketing/email-marketing/email-marketing-in-4-stage-delivery-4398062,$143
Ongoing AI Automation Support for Digital Marketing Agency,"Hi all, I’m looking for an AI expert to come in as an extension of my small digital marketing team, who all work remotely across the world. At present there’s a team of 3 designers and 1 copywriter. I’m looking to bring someone in for 30-40 hours per week (120-160 hours a month) to help create an automation strategy and implement this. This isn’t a quick tick-list job, I’m hoping to work with someone on a secure, long-term ongoing basis. There’s many areas that I hope to improve, such as our copywriting process, which runs off ChatGPT bots, as well as our financial processes. You must have experience with: N8N and Make or Zapier. (NOTE: The price mentioned in this project description is a placeholder) Please message me with your rates for 30 or 40 hours per week, as well as a bit about your experience, thanks!",https://www.peopleperhour.com/freelance-jobs/artificial-intelligence/artificial-intelligence-business-strategy/ongoing-ai-automation-support-for-digital-marketing-agency-4395526,$137
WordPress Developer basic tasks on ad hoc basis,"WordPress Dev needed, must use all builders including Oxygen, Elementor, WP Bakery, CSS, Must be available on Whatsapp for quick comms, I will choose the best rated person for the lowest price, you need to be available GMT 9-5, you will be an overspill dev when I get to busy, which means you could have work, then no work, as in as and when i need you, I have a task or 2 now that you can start....type ""overspill"" in your message so i know you've not applied by bot...",https://www.peopleperhour.com/freelance-jobs/technology-programming/website-development/wordpress-developer-basic-tasks-on-ad-hoc-basis-4389642,$10/hr
I need Full Stack Blockchain Dev,"I developed a dApp game and Smart Contract with Solidity, Next.js and Web3 about 4 years ago. Recently, I tried to run the project again to integrate it into a betting platform - but ran into Front-end. I attempted to fix the errors myself, but I’m not an expert in Node.js or full stack development, so I wasn't successful. Now I'm looking for a senior full stack developer to help me bring this project back to life. The more I try to fix things, the more errors I run into - and honestly, I don't fully understand what's going wrong. I could really use your help. I believe this will be a relatively easy task for an experienced developer. This could also turn into a long-term opportunity. I'm looking forward to working with a skilled and thoughtful developer who can make things clear and work efficiently. In recent years, AI has developed rapidly. Sometimes people mistakenly believe that AI is superior to humans. However, we need creative developers. *Sorry, don't want to work with AI bot. When making proposal, please add at least two screenshots showing the my web app error(like my attached screenshot) with your computer's current time visible in each.*",https://www.peopleperhour.com/freelance-jobs/technology-programming/programming-coding/i-need-full-stack-blockchain-dev-4395249,$1.4K
Lead generation,"We’re a specialized Social Cybersecurity Agency protecting online businesses and creators from digital threats. We offer: For B2B Clients (eCommerce, SaaS, Agencies): We help businesses hide their data and strategies from competitor analysis tools like SimilarWeb, SEMrush, etc. – making it harder to copy their success. For B2C Clients (Content Creators): We protect social media creators from bot attacks, account bans, phishing scams, and reputation damage. We provide: A verified lead list with emails (phone numbers included, already verified) But if you can offer your list with potential candidates - we can consider it. Your Main Goals: A. Drive leads to our website to order a service B. Book paid Calendly calls for our team to run an audit and propose protection plans",https://www.peopleperhour.com/freelance-jobs/marketing-branding-sales/sales-calls/lead-generation-4387097,$34/hr
Technical SEO Consultant (Freelance),"About the Role: We’re looking for a seasoned Technical SEO Consultant to conduct a comprehensive technical audit and optimization of our website. This is not just a surface-level review - we're seeking a deep, thoughtful, and systems-level assessment aimed at maximizing site performance, crawlability, indexation quality, and Core Web Vitals. You’ll be partnering with our internal developer, who can implement fixes, but we need your expert eyes and direction to uncover issues, and explain the impact if those issues are resolved This is a freelance/contract project with a defined scope What You'll Be Responsible For: Conduct an end-to-end technical SEO audit, focused on: - Page speed & Core Web Vitals (LCP, FID, CLS) - Crawlability & bot accessibility (robots.txt, llm.txt) - Server response health & JavaScript rendering (server response times, 3xx/4xx/5xx errors) - Log file analysis (if applicable) - Structured data & Schema, hreflang implementation - Mobile usability & responsive design flags - Redirect logic (chains & loops) You’re free to use any of your preferred tools - we’re only able to provide Google Search Console SEMrush - Guru Google Analytics Preference: - Deep experience in technical SEO - 3+ years - Strong understanding of how SEO intersects with web development and UX - Excellent communicator: able to explain tech issues in non-technical terms Expected deliverables: - Detailed Audit Report (PDF or shared doc) - Spreadsheet of findings & recommendations (prioritized by impact) - Screenshots/visuals where relevant - Final review call or walkthrough To Apply: Please include: - A short intro about your SEO background - Any past audit reports with success metrics - Tools you typically use for audits - A quick take on the 3 most overlooked SEO issues you encounter during technical audits",https://www.peopleperhour.com/freelance-jobs/digital-marketing/seo/technical-seo-consultant-freelance-4389922,$300
Tracking Session Time on Teachable,"I’m looking for a developer to create a custom embed code that connects to the Teachable API. The purpose is to track and display the total connection time (i.e., the total time a student has spent on the platform), which is a legal requirement for selling online courses in my location. Key Features Needed: • A search bar where a student's email can be entered. • A display showing chronological connection sessions, including: o Start time o End time o Total connection time • Example format: Inicio de Conexión: 22.03.2025 15:03 Fin de Conexión: 22.03.2025 17:03 Inicio de Conexión: 25.03.2025 11:33 Fin de Conexión: 25.03.2025 11:43 Conexión Total: 1h10m Important Notes: • Teachable does not natively provide this feature but you can use code snippets for example (photo) • I need to embed this code on my Teachable site so that students can view their own connection time. (by embedding code I mean copying code and embedding on web like google form, if there is something to add to server this must be done by you since im not a computer-man) • I have a Professional Plan on Teachable and I can provide the API Key. Please let me know if you understand the requirement and if you have a solution or past experience with Teachable’s API/code snippets/other workaround. Teachable documentation: https://support.teachable.com/hc/en-us/articles/222808927-Webhooks-and-API Maybe you can achieve what I need by using the Teachable feature of Code Snippets (Log in and Log out Snippet)? Info I get from Teachable bot when asking about snippet: Code snippets can track when students are logged in or out, but they're not designed to measure total logged-in time. Our Logged In Snippets section lets you add code that runs only for logged-in users, while Logged Out Snippets run for users who aren't logged in. However, these snippets fire when pages load, not continuously during a session.",https://www.peopleperhour.com/freelance-jobs/technology-programming/programming-coding/tracking-session-time-on-teachable-4386863,$211
"SurgeX Fitness – Website, Funnel & Client Delivery Hub","PROJECT NAME: Example Websites - https://www.chalkperformancetraining.com/ https://vshred.com/ https://marchon-global.com/pages/online-training https://deltabolic.com/assessment.html ⸻ PHASE 1: WEBSITE + SALES FUNNEL (WEBFLOW) 1. Landing Page (Homepage) Goal: Convert visitors from socials to take quiz Sections: • Hero: “Fuel the Speed. Forge the Strength.” + Loom intro • What You Get: Online coaching, muscle gain, speed training, lifestyle accountability • Before & Afters / Testimonials • How it Works: Quiz → Plan → Coaching → Results • CTA Button: “Find My Custom Plan” → opens Quiz ⸻ 2. Quiz Funnel Page (Typeform or Tally.so embedded in Webflow) Goal: Segment users based on goal + experience Quiz Questions: 1. What’s your fitness goal? (Build muscle / Lose fat / Hybrid performance) 2. Training days per week? 3. Experience level? (Beginner / Intermediate / Advanced) 4. Want meal plan help? (Yes/No) 5. Want access to Surge Mode AI? 6. Want to join a WhatsApp coaching group? Output: Tag their answers via Zapier → CRM/email + redirect to custom Offer Page ⸻ 3. Dynamic Coaching Offer Page (Webflow CMS) Goal: Convert warm leads to paying clients Sections: • Custom headline: “Your [Hybrid] Training Plan is Ready” • Breakdown of what’s included: • Weekly workouts • Meal templates • Telegram/WhatsApp group • Access to Michael as a coach • Loom walkthrough video • Bonus: Free SurgeX starter kit • CTA: “Join Now” → Checkout ⸻ 4. Checkout Page (Stripe Integration) Goal: Collect payment + offer upgrades Options: • Online Coaching – £49/month • 8-Week Intensive – £129 one-off Upsell Add-ons: • 1:1 Zoom Strategy Call – £29 • Surge Mode AI App (Free trial → £9.99/month) Integrations: Stripe → Zapier → MailerLite (email tag) + Airtable (client data storage) ⸻ 5. Thank You + Onboarding Page Goal: Onboard client smoothly Sections: • Welcome message + “What to expect” • Watch onboarding Loom video • Button: “Join Coaching WhatsApp Group” • Button: “Schedule Strategy Call” (Calendly) • Button: “Access Your Weekly Program” ⸻ PHASE 2: CLIENT DELIVERY SYSTEM 6. Member Hub – Access to Coaching Content Option A (Lean Start): Webflow Client Portal or Private Notion Pages • Each Client receives a custom or templated Notion link • Training program (weekly/monthly PDFs) • Meal plans • Links to demo videos • Button to access it from onboarding page or emails Option B (Scalable Upgrade): Trainerize / Everfit / CoachRx • Upload programs, demo library, weekly updates • App access for clients • Built-in messaging or redirect to WhatsApp ⸻ 7. Video Library (Hosted via Loom or YouTube Unlisted) Folders: • Upper body machines • Lower body machines • Compound lifts • Dumbbells & cables • Core/mobility drills Each exercise video: • You demonstrating • Short explanation • Hosted via Loom/YT → linked inside each plan or Notion/Trainerize ⸻ PHASE 3: COMMUNICATION CHANNELS 8. WhatsApp Group System • Create segmented coaching groups: • General SurgeX (everyone) • Goal-based (Fat loss, Muscle, Hybrid) • Premium 1:1 chat (optional) Inside WhatsApp: • Weekly check-ins • Motivational voice notes (use AI voice tools like ElevenLabs) • Quick client Q&A support ⸻ PHASE 4: BACKEND + AUTOMATION 9. Tools + Integrations • Webflow: Front-end website • Figma: Design prototype (I can provide brand guide) • Typeform/Tally.so: Quiz logic • Stripe: Payments • Zapier: Automations: • Quiz → CRM tag • Purchase → onboarding email • Add to WhatsApp group (manual or via Airtable note) • MailerLite or ActiveCampaign: Email automation • Calendly: Schedule onboarding calls • Loom: All video hosting • Airtable: Client CRM (names, goals, plans assigned) ⸻ YOU WILL PROVIDE TO DEVELOPER: • Loom intro videos • Voiceover or content text (or use ChatGPT to draft) • Program PDFs or template Google Docs • Figma branding kit (I can help prep) • WhatsApp group invite links • Stripe account • Calendly link ⸻ TIMELINE: • Week 1: Design (Figma + content) • Week 2–3: Webflow build + Stripe + integrations • Week 4: Testing, funnel flow, video upload • Optional Ongoing: Add CRM + client app (Trainerize, etc.) ⸻ DELIVERABLES • Fully functional SurgeX Fitness Webflow site • Quiz → Dynamic offer → Checkout funnel • Thank you/onboarding page • Client hub via Notion OR Trainerize setup • WhatsApp group integration • Video demo library",https://www.peopleperhour.com/freelance-jobs/design/web-design/surgex-fitness-website-funnel-client-delivery-hub-4393695,$2K
Python bot,"“Looking for someone to develop a powerful, high-performance Python shell bot called ‘Thunder’—named for its speed and strength.”",https://www.peopleperhour.com/freelance-jobs/technology-programming/programming-coding/python-bot-4393669,$60
Freelance Academic Editors,"We are seeking experienced freelance academic editors to support us in editing research manuscripts for authors aiming to publish in international journals. These papers span various subject areas, including: Arts & Humanities Social Sciences Business & Economics Engineering Medicine Life Sciences Computer Science What the Project Involves: You will be responsible for editing manuscripts written primarily by non-native English speakers. These manuscripts may vary in complexity and require work on language polishing, restructuring, formatting, and overall clarity to meet publication-ready standards. The editing work will include: Correcting grammar, punctuation, sentence structure, and word usage Improving clarity, logical flow, and terminology Applying appropriate academic writing conventions and citation styles (e.g., APA, MLA, CMS, AMA, CSE, IEEE) Ensuring consistency and coherence throughout the manuscript Maintaining the author’s intended meaning, even during substantive edits You will receive manuscripts of varying lengths and subject difficulty. All work will be assigned through our internal system with clear deadlines and editorial guidelines. Deliverables: Edited version of the manuscript with tracked changes (Word document) Clean version of the manuscript without tracked changes Occasional reviewer comments for authors (if required) Who We’re Looking For: We welcome proposals from editors who meet one or more of the following criteria: A postgraduate degree (Master’s/PhD/Postdoc) Experience writing, publishing, or peer-reviewing academic papers Minimum 2 years of academic editing or copyediting experience Familiarity with editing ESL (English as a Second Language) manuscripts Knowledge of academic writing styles and formatting conventions Background in academic or scientific communication is a plus",https://www.peopleperhour.com/freelance-jobs/writing-translation/proofreaders/freelance-academic-editors-4396351,$29
Freelance ERP System Developer (.NET / Front-End / GraphQL),"We’re looking for an experienced freelance ERP System Developer to assist with ongoing development and enhancement of our custom ERP solution. Key Responsibilities: Develop and maintain ERP modules using .NET API and .NET MVC. Build front-end features using JavaScript, HTML, and CSS. Work with HotChocolate GraphQL (.NET) — desirable but not essential. Translate high-level business requirements into clear technical tasks. Communicate directly with clients and stakeholders as needed. Use GitHub for version control and collaboration. Deploy and manage services in Azure App Services (nice to have). Essential Skills: .NET API & .NET MVC JavaScript, HTML, CSS GitHub Strong English communication skills (spoken and written) Confident speaking with clients and gathering requirements Able to work from high-level concepts and shape them into technical solutions Nice to Have: Experience with .NET HotChocolate GraphQL Familiarity with Azure App Services We value clear communication, reliability, and independent problem-solving. If you're a proactive developer who enjoys working with both backend and front-end technologies in a dynamic environment, we'd love to hear from you.",https://www.peopleperhour.com/freelance-jobs/technology-programming/erp-crm-development/freelance-erp-system-developer-net-front-end-graphql-4399133,$23/hr
AI flash loan arbitrage trading bot,I have a flash loan arbitrage trading bot with lovable but i want someone that experience with lovable to complete the project. I have problem with the backend.,https://www.peopleperhour.com/freelance-jobs/artificial-intelligence/artificial-intelligence-software-development/ai-flash-loan-arbitrage-trading-bot-4396282,$500
I Need a Freelance Seamstress to Assist with Alterations,"I'm looking for a skilled Seamstress who can help me and my brand when in busy periods to alter evening wear and bridal wear garments. I need you to be local in S.E London, willing and happy to collect and deliver items as and when they come in. The average alteration will be a general amendment and pricing will be from 10-20 per area of alteration depending. Please reply with your skills and experience.",https://www.peopleperhour.com/freelance-jobs/design/fashion-clothing/i-need-a-freelance-seamstress-to-assist-with-alterations-4395762,$20/hr
I need a freelance architectural technician,"I need a freelance architectural technician to measure up properties in London, Sheffield and Manchester. We have a range of properties that need existing and proposed drawings to support planning applications. The surveyor/ architectural technician will need to visit the property, take photos and all measurements and then produce the drawings to scale in CAD or Revit. If you have this experience, please get in touch and we can work together on many projects. The first project will be in Sheffield next week. I will provide further information in due course. Please send samples of your work in PDF format to illustrate your experience. See here some of our work: www.4dplanning.com",https://www.peopleperhour.com/freelance-jobs/design/cad-design/i-need-a-freelance-architectural-technician-4393633,$41/hr
I am looking for a Full Stack Developer.,"The project involves creating a bot that analyzes user data to provide personalized recommendations and insights. The bot will integrate with various systems and APIs to gather and process data, and will use machine learning algorithms to analyze the data and generate insights. The project requires strong skills in Full Stack Development, including knowledge of Python, Django, and React. The bot will be deployed on a cloud platform and will require ongoing maintenance and support. The project has a tight deadline, and the successful freelancer will need to be able to work quickly and efficiently to meet the requirements.",https://www.peopleperhour.com/freelance-jobs/technology-programming/data-science-analysis/i-am-looking-for-a-full-stack-developer-4388871,$25/hr
Music Ad Campaign Manager – Freelance Opportunity,"Performance Ads Manager for Music Releases (Singles, Albums, & Videos) Overview: We’re looking for a freelance ad specialist with proven experience in music marketing to manage digital advertising campaigns for our artists. This is not your typical eCommerce ad project — we need someone who understands how to build hype, drive streams, and grow real fanbases using paid media. Our platform supports independent artists by providing full release strategies, and a key part of that includes running strategic ad campaigns across platforms like Instagram, TikTok, YouTube, and Spotify. Key Objectives: Your role will be to plan, execute, and continuously optimize ads that support the following goals: also send your monthly cost p.s please dont send long chat gbt generated applications or they'll be decline straight away",https://www.peopleperhour.com/freelance-jobs/digital-marketing/sem-google-ads-ppc/music-ad-campaign-manager-freelance-opportunity-4399099,$546
Freelancer needed for application management,"Hello, my name is Mira ! I need a responsible freelancer, who can complete the task for me. I have an application that I want to publish to the console. I don't have my own console, so I'm looking for a freelancer who is ready to publish my application. If you are interested in a long term work, please write me to discuss job details. Best regards, Mina",https://www.peopleperhour.com/freelance-jobs/technology-programming/mobile-app-development/freelancer-needed-for-application-management-4394448,$180
Freelance Developer – Web Scraping + Simple API (Real Estate),"I’m looking for a freelance developer with solid experience in web scraping to help build a streamlined tool for targeted real estate marketing in Québec, Canada. Goal: Build a tool that: Scrapes a real estate website every 30 days, Extracts only new property listings (address + city), Exports data into a simple format (CSV or lightweight database), Allows for quick label (sticker) printing through a fast and simple API or interface, for direct mail marketing. Required Skills: Expertise in web scraping (Apify, Puppeteer, Playwright, Python or any solid tech stack) Ability to detect and extract only new listings (compare with past data) Build a lightweight API or web tool to handle export and printing functions Performance-focused and automation-savvy French knowledge is a bonus (not mandatory) What I’m looking for: A reliable, stable, and easy-to-use tool Someone who’s autonomous, structured, and proactive Good communication Budget: Open, based on experience and approach Potential for ongoing collaboration and future enhancements Interested? Please send me: A quick example of similar work (scraping or automation/API) Your approach to detecting new listings only Your availability and rate Thanks!",https://www.peopleperhour.com/freelance-jobs/technology-programming/programming-coding/freelance-developer-web-scraping-simple-api-real-esta-4399281,$500
Seeking Support to Grow My Freelance Graphic Design Business,I’m looking for assistance in attracting more clients and expanding my presence on social media for my freelance graphic design business. Could you please share your proposed strategy and associated pricing for helping me achieve these goals?,https://www.peopleperhour.com/freelance-jobs/marketing-branding-sales/direct-marketers/seeking-support-to-grow-my-freelance-graphic-design-business-4397124,$137
Food Ordering Chat Bot,I need a designer who can work with me to create chatbots for food ordering,https://www.peopleperhour.com/freelance-jobs/artificial-intelligence/artificial-intelligence-chatbot-development/food-ordering-chat-bot-4386878,$535
Freelance Dify Expert / Agency for AI-Powered Assistant Build,"Description: Freelance Dify Expert / Agency for AI-Powered Assistant Build , We’re building an exciting new AI-powered assistant using Dify.ai — and we’re looking for a highly skilled freelancer or agency to help us bring our ideas to life. This is a fixed-price freelance project, ideal for someone with a strong track record in Dify or similar LLM frameworks. Ideal Candidate / Team Deep experience with Dify.ai or comparable platforms Comfortable integrating OpenAI, Claude, Mistral, or self-hosted models Experience with vector databases like Qdrant, Weaviate, or Pinecone Familiar with RAG (retrieval-augmented generation) pipelines Strong grasp of agent-like behaviors and workflow logic Clear communicator who thrives in async, collaborative settings Project Details Fixed price engagement — to be defined based on scope Remote and async-friendly team Ideally available to start within the next 1–2 weeks We work best with those who have some overlap with our timezone (GMT+8), but flexible collaboration is most important Why Work With Us? Fast-moving, thoughtful team of tech builders Clear communication and rapid feedback loops No micromanagement — just trust and collaboration Opportunity to help shape real-world tools using AI If you're passionate about building clever AI-powered solutions and have Dify experience (or similar), we’d love to hear from you. Please include: A brief note on your relevant experience Any recent AI or Dify-related work What excites you about this project Let’s create something amazing together",https://www.peopleperhour.com/freelance-jobs/artificial-intelligence/artificial-intelligence-mobile-development/freelance-dify-expert-agency-for-ai-powered-assistant-buil-4397123,$10K
Technical SEO Consultant (Freelance),"About the Role: We’re looking for a seasoned Technical SEO Consultant to conduct a comprehensive technical audit and optimization of our website. This is not just a surface-level review - we're seeking a deep, thoughtful, and systems-level assessment aimed at maximizing site performance, crawlability, indexation quality, and Core Web Vitals. You’ll be partnering with our internal developer, who can implement fixes, but we need your expert eyes and direction to uncover issues, and explain the impact if those issues are resolved This is a freelance/contract project with a defined scope What You'll Be Responsible For: Conduct an end-to-end technical SEO audit, focused on: - Page speed & Core Web Vitals (LCP, FID, CLS) - Crawlability & bot accessibility (robots.txt, llm.txt) - Server response health & JavaScript rendering (server response times, 3xx/4xx/5xx errors) - Log file analysis (if applicable) - Structured data & Schema, hreflang implementation - Mobile usability & responsive design flags - Redirect logic (chains & loops) You’re free to use any of your preferred tools - we’re only able to provide Google Search Console SEMrush - Guru Google Analytics Preference: - Deep experience in technical SEO - 3+ years - Strong understanding of how SEO intersects with web development and UX - Excellent communicator: able to explain tech issues in non-technical terms Expected deliverables: - Detailed Audit Report (PDF or shared doc) - Spreadsheet of findings & recommendations (prioritized by impact) - Screenshots/visuals where relevant - Final review call or walkthrough To Apply: Please include: - A short intro about your SEO background - Any past audit reports with success metrics - Tools you typically use for audits - A quick take on the 3 most overlooked SEO issues you encounter during technical audits",https://www.peopleperhour.com/freelance-jobs/digital-marketing/seo/technical-seo-consultant-freelance-4389922,$300
I need support building an MVP.,"I need an AI developer/programmer to help me put together a minimum viable product. (web-app, telegram bot, etc) The solution should extract documentation address information - captured by a mobile phone each time - and send the extracted address information to Google Maps. I need the solution to use the best AI model or models for receipt/document extraction and formatting to provide accurate processing results each time. This is important! I am willing to spend £100 for the time spent on building the solution, excluding any on-going subscription costs, etc. I need something cheap and quick to begin with.",https://www.peopleperhour.com/freelance-jobs/technology-programming/mobile-app-development/i-need-support-building-an-mvp-4398191,$137
Freelance Social Media Specialist Wanted,"Limehouse Lizzy – one of the UK’s most renowned and long-established tribute acts – is seeking an experienced and creative freelance social media specialist to lead targeted, results-driven campaigns to help sell tickets for our live shows across the UK and Europe. This is a flexible ad hoc freelance role, ideal for someone who thrives in the live music, entertainment, or events sector and understands how to build audience engagement that translates into measurable ticket sales.",https://www.peopleperhour.com/freelance-jobs/social-media/social-media-assistance/freelance-social-media-specialist-wanted-4390907,$41/hr
Freelance Photo Sourcing – Food & Drink Images,"We're looking for a freelancer to help source high-quality, royalty-free or licensed images of South Asian foods and drinks. These images will be used for menus and posters. Specific items and style preferences will be provided. Key Requirements: Experience sourcing professional food photography Familiarity with South Asian cuisine Ability to find images suitable for print (high-res, good lighting/composition) Quick turnaround and good communication More details will be shared with shortlisted candidates.",https://www.peopleperhour.com/freelance-jobs/design/label-merchandising/freelance-photo-sourcing-food-drink-images-4392152,$14
Need a tax consultant to help with freelance income reporting,"I seek the guidance of an experienced tax consultant to assist with proper reporting of my freelance income. As an independent contractor, I require knowledgeable counsel regarding the forms necessary to fulfill my tax obligations at year-end. Your expertise would help ensure complete and accurate filing by explaining the relevant documentation and advising potential deductions in accordance with local statutes. Compliance with tax law is of utmost importance yet intricate for those earning non-employee compensation. An appointment is requested to review my freelance activities over the past calendar year, determine filing requirements, and address any questions that arise. Particular focus should be placed on income verification, allowable write-offs, and deadline awareness to avoid penalties. Your demonstrated success in advising solo professionals highly qualifies you for this role. Consultants with portfolio experience in freelancing, independent contracting or sole proprietorship will best understand my needs. Please provide your qualifications, including years in the tax preparation field and number of prior clients in similar circumstances. An estimate of time needed to thoroughly address my tax situation is also requested. Upon selection, I am prepared to discuss compensation and next steps to ensure a smooth filing season. Your guidance will offer peace of mind and empower compliant self-reporting going forward.",https://www.peopleperhour.com/freelance-jobs/business/tax-consulting-advising/need-a-tax-consultant-to-help-with-freelance-income-reportin-4390318,$18/hr
"Database Specialist Needed for Setup, Optimization","I am seeking an experienced freelance database professional to support a specific project involving database setup, optimization, or data migration. This is a paid freelance opportunity and not a request for employment, partnerships, or unpaid work",https://www.peopleperhour.com/freelance-jobs/technology-programming/databases/database-specialist-needed-for-setup-optimization-4397887,$496
Freelance Networking Representative for Business Events,"We're looking for a London-based Networking Representative to attend business events (2–5h/week). Please note: this role is only open to candidates currently living in London. About us: Remote Bob is a virtual assistant company based in London, UK. We provide top-tier virtual assistant services to entrepreneurs, consultants, coaches, and busy professionals. Our services include admin support, research, paperwork assistance, scheduling meetings, coordination, booking hotels or restaurants, content creation (with high-quality SEO), social media management, and much more. With over 100 five-star reviews on Trustpilot, and being listed as one of the top 25 fastest-growing virtual assistant agencies in the UK by Outsource Accelerator, we are on a mission to create a globally recognized brand for high-quality VA support. Some of our prestigious clients include professors from Cambridge University, renowned British entrepreneurs, and doctors. At Remote Bob, we value: • Independence – Our team members thrive on their independence. • Responsibility – You can count on us. • Kindness – We treat everyone with kindness and respect. • Initiative – Initiative is our middle name. About the job: • Working hours: 2-5 hours per week • Hourly rate: £20 per hour + bonuses • Flexible working hours: Most events are in the evening after 18:00, but some may also take place in the morning. • Your role: Attend business events in London (1-2 times per week) and represent Remote Bob, a virtual assistant agency. What you'll be doing: • Attending business events, meeting new people, and presenting our virtual assistant services. • Engaging with potential clients, collecting business cards, and expanding your network. Who we're looking for: • Native-level English speaker. • Outgoing, extroverted individuals with understanding of virtual assistant services who enjoy meeting new people and have experience in sales or presenting. • You’re not the type to shy away in the corner – you thrive on talking, building connections, and networking! If this sounds like you, we want to hear from you!",https://www.peopleperhour.com/freelance-jobs/marketing-branding-sales/direct-marketers/freelance-networking-representative-for-business-events-4389443,$27/hr
Fix PHP Puphpeteer Scraper,"I have a PHP script using Puphpeteer to scrape pricing data from dynamic web pages and store the results in a MySQL database. It used to run fine on a cPanel environment, but since moving to a new hosting setup, it’s no longer working properly. The script connects to Browserless.io, opens a page, waits for JavaScript-rendered content (typically a grid of offers), extracts brand names and prices, and updates a table in MySQL. It handles both multiple prices and conditions to get from a page.",https://www.peopleperhour.com/freelance-jobs/technology-programming/programming-coding/fix-php-puphpeteer-scraper-4391886,$34/hr
Expert Data Scraper Wanted,"We are looking for a highly skilled web scraping expert to extract structured business data from UK business directories, company websites, and Facebook business pages. Key Requirements: ✅ Expert in scraping business directories & dynamic websites ✅ 100% accurate data — NO DUPLICATES ✅ FAST turnaround ✅ Ability to handle large volumes of data ✅ UK-based business data ONLY ✅ Automated scraping (scripts / tools) required — no manual copy/paste ✅ Final delivery: CSV / Excel / Google Sheets Data Fields Required (for each business): Business Name Address Postcode Phone Number (Landline) Mobile Number (if available) If mobile number is not present in the directory, your script must visit the business website and attempt to extract the mobile number. Website URL Email (if available) Business Description (if available) If not present in the directory, your script must attempt to extract this from the business website. Category Bonus / Extra Opportunity:",https://www.peopleperhour.com/freelance-jobs/technology-programming/data-science-analysis/expert-data-scraper-wanted-4390383,$1K
